Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
576,3,2014-09-10,4836,740,1,0,0,0
723,3,2014-09-10,5570,530,1,0,0,0
840,3,2014-09-10,7315,997,1,0,0,1
905,3,2014-09-10,5259,875,1,0,0,0
4,2,2014-09-09,8070,1243,1,0,0,0
352,2,2014-09-09,5524,589,1,0,0,0
416,2,2014-09-09,8605,1243,1,0,0,0
458,2,2014-09-09,4631,485,1,0,0,0
511,2,2014-09-09,4687,732,1,0,0,1
574,2,2014-09-09,6282,535,1,0,0,1
576,2,2014-09-09,4812,745,1,0,0,0
723,2,2014-09-09,6041,522,1,0,0,0
840,2,2014-09-09,6223,1010,1,0,0,1
905,2,2014-09-09,5191,906,1,0,0,0
4,1,2014-09-08,8995,1306,1,0,0,0
352,1,2014-09-08,5974,647,1,0,0,0
416,1,2014-09-08,10284,1417,1,0,0,0
458,1,2014-09-08,5471,592,1,0,0,0
511,1,2014-09-08,5394,820,1,0,0,1
574,1,2014-09-08,7133,600,1,0,0,1
576,1,2014-09-08,5082,836,1,0,0,0
723,1,2014-09-08,7359,631,1,0,0,0
840,1,2014-09-08,7251,1142,1,0,0,1
905,1,2014-09-08,5961,998,1,0,0,0
4,7,2014-09-07,0,0,0,0,0,0
352,7,2014-09-07,0,0,0,0,0,0
416,7,2014-09-07,0,0,0,0,0,0
458,7,2014-09-07,0,0,0,0,0,0
511,7,2014-09-07,0,0,0,0,0,1
574,7,2014-09-07,0,0,0,0,0,0
576,7,2014-09-07,0,0,0,0,0,0
723,7,2014-09-07,0,0,0,0,0,0
840,7,2014-09-07,0,0,0,0,0,1
905,7,2014-09-07,0,0,0,0,0,0
4,6,2014-09-06,9382,1368,1,0,0,0
352,6,2014-09-06,7655,689,1,0,0,0
416,6,2014-09-06,8846,1270,1,0,0,0
458,6,2014-09-06,8186,770,1,0,0,0
511,6,2014-09-06,4466,703,1,0,0,1
574,6,2014-09-06,6560,562,1,0,0,0
576,6,2014-09-06,5724,932,1,0,0,0
723,6,2014-09-06,7280,634,1,0,0,0
840,6,2014-09-06,3378,578,1,0,0,1
905,6,2014-09-06,5310,888,1,0,0,0
4,5,2014-09-05,10528,1387,1,1,0,0
352,5,2014-09-05,7866,701,1,1,0,0
416,5,2014-09-05,10739,1371,1,1,0,0
458,5,2014-09-05,7435,739,1,1,0,1
511,5,2014-09-05,5182,765,1,1,0,1
574,5,2014-09-05,8825,666,1,1,0,1
576,5,2014-09-05,7675,1024,1,1,0,0
723,5,2014-09-05,8422,619,1,1,0,1
840,5,2014-09-05,7527,1074,1,1,0,1
905,5,2014-09-05,6186,1011,1,1,0,0
4,4,2014-09-04,10522,1402,1,1,0,0
352,4,2014-09-04,6647,651,1,1,0,0
416,4,2014-09-04,12377,1577,1,1,0,0
458,4,2014-09-04,6454,601,1,1,0,1
511,4,2014-09-04,5165,766,1,1,0,1
574,4,2014-09-04,8452,625,1,1,0,1
576,4,2014-09-04,6981,977,1,1,0,0
723,4,2014-09-04,7245,555,1,1,0,1
840,4,2014-09-04,7519,1144,1,1,0,1
905,4,2014-09-04,7028,1092,1,1,0,0
4,3,2014-09-03,10729,1406,1,1,0,0
352,3,2014-09-03,6394,591,1,1,0,0
416,3,2014-09-03,12362,1479,1,1,0,0
458,3,2014-09-03,7079,597,1,1,0,1
511,3,2014-09-03,5358,746,1,1,0,1
574,3,2014-09-03,9660,634,1,1,0,1
576,3,2014-09-03,7714,994,1,1,0,0
723,3,2014-09-03,7632,564,1,1,0,1
840,3,2014-09-03,8036,1106,1,1,0,1
905,3,2014-09-03,7158,1021,1,1,0,0
4,2,2014-09-02,11932,1524,1,1,0,0
352,2,2014-09-02,6552,641,1,1,0,0
416,2,2014-09-02,13557,1634,1,1,0,0
458,2,2014-09-02,7649,694,1,1,0,1
511,2,2014-09-02,5994,807,1,1,0,1
574,2,2014-09-02,9388,641,1,1,0,1
576,2,2014-09-02,8680,1106,1,1,0,0
723,2,2014-09-02,8964,621,1,1,0,1
840,2,2014-09-02,8777,1199,1,1,0,1
905,2,2014-09-02,7530,1132,1,1,0,0
4,1,2014-09-01,15595,1796,1,1,0,0
352,1,2014-09-01,8270,759,1,1,0,0
416,1,2014-09-01,16488,1890,1,1,0,0
458,1,2014-09-01,9215,809,1,1,0,1
511,1,2014-09-01,6855,881,1,1,0,1
574,1,2014-09-01,12284,802,1,1,0,1
576,1,2014-09-01,11946,1378,1,1,0,0
723,1,2014-09-01,10229,718,1,1,0,1
840,1,2014-09-01,10789,1376,1,1,0,1
905,1,2014-09-01,10368,1396,1,1,0,0
4,7,2014-08-31,0,0,0,0,0,0
352,7,2014-08-31,0,0,0,0,0,0
416,7,2014-08-31,0,0,0,0,0,0
458,7,2014-08-31,0,0,0,0,0,1
511,7,2014-08-31,0,0,0,0,0,1
574,7,2014-08-31,0,0,0,0,0,0
576,7,2014-08-31,0,0,0,0,0,0
723,7,2014-08-31,0,0,0,0,0,1
840,7,2014-08-31,0,0,0,0,0,1
905,7,2014-08-31,0,0,0,0,0,0
4,6,2014-08-30,11930,1542,1,0,0,0
352,6,2014-08-30,7820,716,1,0,0,0
416,6,2014-08-30,10838,1445,1,0,0,0
458,6,2014-08-30,8320,779,1,0,0,1
511,6,2014-08-30,5176,704,1,0,0,1
574,6,2014-08-30,7153,540,1,0,0,0
576,6,2014-08-30,7104,971,1,0,0,0
723,6,2014-08-30,7850,646,1,0,0,1
840,6,2014-08-30,4597,691,1,0,0,1
905,6,2014-08-30,5277,872,1,0,0,0
4,5,2014-08-29,11938,1577,1,0,0,0
352,5,2014-08-29,7660,700,1,0,0,0
416,5,2014-08-29,9970,1348,1,0,0,0
458,5,2014-08-29,6174,584,1,0,0,1
511,5,2014-08-29,5402,766,1,0,0,1
574,5,2014-08-29,7282,603,1,0,0,1
576,5,2014-08-29,7620,1037,1,0,0,0
723,5,2014-08-29,6501,544,1,0,0,1
840,5,2014-08-29,7147,1120,1,0,0,1
905,5,2014-08-29,6351,1027,1,0,0,0
4,4,2014-08-28,9205,1366,1,0,0,0
352,4,2014-08-28,5980,651,1,0,0,0
416,4,2014-08-28,9757,1390,1,0,0,0
458,4,2014-08-28,5359,525,1,0,0,1
511,4,2014-08-28,4308,640,1,0,0,1
574,4,2014-08-28,5987,485,1,0,0,1
576,4,2014-08-28,5148,821,1,0,0,0
723,4,2014-08-28,5783,490,1,0,0,1
840,4,2014-08-28,6498,1047,1,0,0,1
905,4,2014-08-28,5775,964,1,0,0,0
4,3,2014-08-27,8718,1203,1,0,0,0
352,3,2014-08-27,5322,580,1,0,0,0
416,3,2014-08-27,9787,1352,1,0,0,0
458,3,2014-08-27,5079,539,1,0,0,1
511,3,2014-08-27,4147,630,1,0,0,1
574,3,2014-08-27,6935,538,1,0,0,1
576,3,2014-08-27,4837,803,1,0,0,0
723,3,2014-08-27,5759,475,1,0,0,1
840,3,2014-08-27,6672,1034,1,0,0,1
905,3,2014-08-27,5537,909,1,0,0,0
4,2,2014-08-26,8985,1304,1,0,0,0
352,2,2014-08-26,6542,715,1,0,0,0
416,2,2014-08-26,9179,1366,1,0,0,0
458,2,2014-08-26,4423,488,1,0,0,1
511,2,2014-08-26,4509,680,1,0,0,1
574,2,2014-08-26,6698,501,1,0,0,1
576,2,2014-08-26,4882,799,1,0,0,0
723,2,2014-08-26,4312,406,1,0,0,1
840,2,2014-08-26,6269,989,1,0,0,1
905,2,2014-08-26,4595,783,1,0,0,0
4,1,2014-08-25,10919,1513,1,0,0,0
352,1,2014-08-25,8129,795,1,0,0,0
416,1,2014-08-25,10955,1557,1,0,0,0
458,1,2014-08-25,5268,522,1,0,0,1
511,1,2014-08-25,4703,735,1,0,0,1
574,1,2014-08-25,6918,579,1,0,0,1
576,1,2014-08-25,5137,891,1,0,0,0
723,1,2014-08-25,5794,487,1,0,0,1
840,1,2014-08-25,7224,1093,1,0,0,1
905,1,2014-08-25,5933,934,1,0,0,0
4,7,2014-08-24,0,0,0,0,0,0
352,7,2014-08-24,0,0,0,0,0,0
416,7,2014-08-24,0,0,0,0,0,0
458,7,2014-08-24,0,0,0,0,0,1
511,7,2014-08-24,0,0,0,0,0,1
574,7,2014-08-24,0,0,0,0,0,0
576,7,2014-08-24,0,0,0,0,0,0
723,7,2014-08-24,0,0,0,0,0,1
840,7,2014-08-24,0,0,0,0,0,1
905,7,2014-08-24,0,0,0,0,0,0
4,6,2014-08-23,10208,1447,1,0,0,0
352,6,2014-08-23,7228,698,1,0,0,0
416,6,2014-08-23,11518,1476,1,0,0,0
458,6,2014-08-23,6985,707,1,0,0,1
511,6,2014-08-23,4390,667,1,0,0,1
574,6,2014-08-23,7039,523,1,0,0,0
576,6,2014-08-23,5423,897,1,0,0,0
723,6,2014-08-23,6554,562,1,0,0,1
840,6,2014-08-23,3480,569,1,0,0,1
905,6,2014-08-23,5719,909,1,0,0,0
4,5,2014-08-22,10315,1318,1,1,0,1
352,5,2014-08-22,7589,678,1,1,0,1
416,5,2014-08-22,11450,1439,1,1,0,0
458,5,2014-08-22,6701,649,1,1,0,1
511,5,2014-08-22,5237,726,1,1,0,1
574,5,2014-08-22,8538,656,1,1,0,1
576,5,2014-08-22,7092,913,1,1,0,1
723,5,2014-08-22,7387,583,1,1,0,1
840,5,2014-08-22,6731,1008,1,1,0,1
905,5,2014-08-22,7101,1060,1,1,0,0
4,4,2014-08-21,9954,1288,1,1,0,1
352,4,2014-08-21,7280,638,1,1,0,1
416,4,2014-08-21,13571,1731,1,1,0,0
458,4,2014-08-21,5770,606,1,1,0,1
511,4,2014-08-21,4550,673,1,1,0,1
574,4,2014-08-21,8559,635,1,1,0,1
576,4,2014-08-21,7328,965,1,1,0,1
723,4,2014-08-21,7468,554,1,1,0,1
840,4,2014-08-21,7093,1067,1,1,0,1
905,4,2014-08-21,6633,1032,1,1,0,0
4,3,2014-08-20,9515,1271,1,1,0,1
352,3,2014-08-20,7008,617,1,1,0,1
416,3,2014-08-20,13043,1466,1,1,0,1
458,3,2014-08-20,7051,630,1,1,0,1
511,3,2014-08-20,5162,725,1,1,0,1
574,3,2014-08-20,8555,617,1,1,0,1
576,3,2014-08-20,6722,903,1,1,0,1
723,3,2014-08-20,7478,582,1,1,0,1
840,3,2014-08-20,7941,1096,1,1,0,1
905,3,2014-08-20,7590,1114,1,1,0,0
4,2,2014-08-19,10163,1323,1,1,0,1
352,2,2014-08-19,7314,651,1,1,0,1
416,2,2014-08-19,13257,1592,1,1,0,1
458,2,2014-08-19,6971,629,1,1,0,1
511,2,2014-08-19,5672,741,1,1,0,1
574,2,2014-08-19,9440,672,1,1,0,1
576,2,2014-08-19,7950,1028,1,1,0,1
723,2,2014-08-19,7099,545,1,1,0,1
840,2,2014-08-19,7961,1084,1,1,0,1
905,2,2014-08-19,7557,1135,1,1,0,1
4,1,2014-08-18,13564,1584,1,1,0,1
352,1,2014-08-18,9133,736,1,1,0,1
416,1,2014-08-18,15690,1643,1,1,0,1
458,1,2014-08-18,9913,792,1,1,0,1
511,1,2014-08-18,6150,828,1,1,0,1
574,1,2014-08-18,11308,783,1,1,0,1
576,1,2014-08-18,9346,1194,1,1,0,1
723,1,2014-08-18,9023,673,1,1,0,1
840,1,2014-08-18,8683,1143,1,1,0,1
905,1,2014-08-18,10091,1342,1,1,0,1
4,7,2014-08-17,0,0,0,0,0,0
352,7,2014-08-17,0,0,0,0,0,0
416,7,2014-08-17,0,0,0,0,0,0
458,7,2014-08-17,0,0,0,0,0,1
511,7,2014-08-17,0,0,0,0,0,1
574,7,2014-08-17,0,0,0,0,0,0
576,7,2014-08-17,0,0,0,0,0,0
723,7,2014-08-17,0,0,0,0,0,1
840,7,2014-08-17,0,0,0,0,0,1
905,7,2014-08-17,0,0,0,0,0,0
4,6,2014-08-16,9756,1276,1,0,0,0
352,6,2014-08-16,5850,582,1,0,0,0
416,6,2014-08-16,9384,1200,1,0,0,0
458,6,2014-08-16,8758,775,1,0,0,1
511,6,2014-08-16,4726,679,1,0,0,1
574,6,2014-08-16,7472,587,1,0,0,0
576,6,2014-08-16,5899,893,1,0,0,0
723,6,2014-08-16,7602,632,1,0,0,1
840,6,2014-08-16,3567,619,1,0,0,1
905,6,2014-08-16,5413,812,1,0,0,0
4,5,2014-08-15,9048,1217,1,0,0,1
352,5,2014-08-15,6171,628,1,0,0,1
416,5,2014-08-15,8815,1206,1,0,0,1
458,5,2014-08-15,5906,578,1,0,0,1
511,5,2014-08-15,4815,724,1,0,0,1
574,5,2014-08-15,6987,551,1,0,0,1
576,5,2014-08-15,5295,803,1,0,0,1
723,5,2014-08-15,5938,522,1,0,0,1
840,5,2014-08-15,6254,1038,1,0,0,1
905,5,2014-08-15,4749,786,1,0,0,1
4,4,2014-08-14,8230,1107,1,0,0,1
352,4,2014-08-14,5296,575,1,0,0,1
416,4,2014-08-14,9131,1282,1,0,0,1
458,4,2014-08-14,5573,517,1,0,0,1
511,4,2014-08-14,4521,673,1,0,0,1
574,4,2014-08-14,6597,517,1,0,0,1
576,4,2014-08-14,5544,817,1,0,0,1
723,4,2014-08-14,5755,496,1,0,0,1
840,4,2014-08-14,6305,1011,1,0,0,1
905,4,2014-08-14,5567,919,1,0,0,1
4,3,2014-08-13,7832,1136,1,0,0,1
352,3,2014-08-13,5633,546,1,0,0,1
416,3,2014-08-13,8596,1214,1,0,0,1
458,3,2014-08-13,5256,506,1,0,0,1
511,3,2014-08-13,4567,716,1,0,0,1
574,3,2014-08-13,6314,521,1,0,0,1
576,3,2014-08-13,5174,708,1,0,0,1
723,3,2014-08-13,5429,461,1,0,0,1
840,3,2014-08-13,6161,1029,1,0,0,1
905,3,2014-08-13,5394,889,1,0,0,1
4,2,2014-08-12,7896,1130,1,0,0,1
352,2,2014-08-12,4940,496,1,0,0,1
416,2,2014-08-12,8707,1158,1,0,0,1
458,2,2014-08-12,5594,524,1,0,0,1
511,2,2014-08-12,4369,700,1,0,0,1
574,2,2014-08-12,6613,514,1,0,0,1
576,2,2014-08-12,4724,782,1,0,0,1
723,2,2014-08-12,5942,483,1,0,0,1
840,2,2014-08-12,6537,1048,1,0,0,1
905,2,2014-08-12,5691,1003,1,0,0,1
4,1,2014-08-11,9674,1343,1,0,0,1
352,1,2014-08-11,6149,623,1,0,0,1
416,1,2014-08-11,10067,1380,1,0,0,1
458,1,2014-08-11,6180,577,1,0,0,1
511,1,2014-08-11,5469,835,1,0,0,1
574,1,2014-08-11,7671,599,1,0,0,1
576,1,2014-08-11,5707,886,1,0,0,1
723,1,2014-08-11,6619,548,1,0,0,1
840,1,2014-08-11,7273,1133,1,0,0,1
905,1,2014-08-11,6099,1026,1,0,0,1
4,7,2014-08-10,0,0,0,0,0,0
352,7,2014-08-10,0,0,0,0,0,0
416,7,2014-08-10,0,0,0,0,0,0
458,7,2014-08-10,0,0,0,0,0,1
511,7,2014-08-10,0,0,0,0,0,1
574,7,2014-08-10,0,0,0,0,0,0
576,7,2014-08-10,0,0,0,0,0,0
723,7,2014-08-10,0,0,0,0,0,1
840,7,2014-08-10,0,0,0,0,0,1
905,7,2014-08-10,0,0,0,0,0,0
4,6,2014-08-09,9266,1227,1,0,0,0
352,6,2014-08-09,5605,597,1,0,0,0
416,6,2014-08-09,8789,1114,1,0,0,0
458,6,2014-08-09,8139,749,1,0,0,1
511,6,2014-08-09,5041,716,1,0,0,1
574,6,2014-08-09,7426,612,1,0,0,0
576,6,2014-08-09,6585,890,1,0,0,0
723,6,2014-08-09,7494,608,1,0,0,1
840,6,2014-08-09,3853,609,1,0,0,1
905,6,2014-08-09,5223,834,1,0,0,0
4,5,2014-08-08,9698,1219,1,1,0,1
352,5,2014-08-08,7106,666,1,1,0,1
416,5,2014-08-08,10022,1273,1,1,0,1
458,5,2014-08-08,7560,678,1,1,0,1
511,5,2014-08-08,5388,769,1,1,0,1
574,5,2014-08-08,8395,641,1,1,0,1
576,5,2014-08-08,6898,934,1,1,0,1
723,5,2014-08-08,7623,596,1,1,0,1
840,5,2014-08-08,7075,1079,1,1,0,1
905,5,2014-08-08,6118,996,1,1,0,1
4,4,2014-08-07,9872,1269,1,1,0,1
352,4,2014-08-07,6904,618,1,1,0,1
416,4,2014-08-07,11632,1400,1,1,0,1
458,4,2014-08-07,7963,694,1,1,0,1
511,4,2014-08-07,5055,730,1,1,0,1
574,4,2014-08-07,8374,643,1,1,0,1
576,4,2014-08-07,6788,942,1,1,0,1
723,4,2014-08-07,7462,613,1,1,0,1
840,4,2014-08-07,8275,1199,1,1,0,1
905,4,2014-08-07,6422,1017,1,1,0,1
4,3,2014-08-06,8860,1199,1,1,0,1
352,3,2014-08-06,5975,601,1,1,0,1
416,3,2014-08-06,10660,1306,1,1,0,1
458,3,2014-08-06,7262,614,1,1,0,1
511,3,2014-08-06,5960,793,1,1,0,1
574,3,2014-08-06,9484,617,1,1,0,1
576,3,2014-08-06,7324,899,1,1,0,1
723,3,2014-08-06,7806,537,1,1,0,1
840,3,2014-08-06,8535,1246,1,1,0,1
905,3,2014-08-06,6698,1052,1,1,0,1
4,2,2014-08-05,9990,1336,1,1,0,1
352,2,2014-08-05,7048,631,1,1,0,1
416,2,2014-08-05,12049,1422,1,1,0,1
458,2,2014-08-05,7637,657,1,1,0,1
511,2,2014-08-05,5931,822,1,1,0,1
574,2,2014-08-05,10036,747,1,1,0,1
576,2,2014-08-05,7575,1003,1,1,0,1
723,2,2014-08-05,7903,596,1,1,0,1
840,2,2014-08-05,8960,1228,1,1,0,1
905,2,2014-08-05,8565,1237,1,1,0,1
4,1,2014-08-04,11754,1518,1,1,0,1
352,1,2014-08-04,7900,714,1,1,0,1
416,1,2014-08-04,14441,1645,1,1,0,1
458,1,2014-08-04,9984,814,1,1,0,1
511,1,2014-08-04,6953,910,1,1,0,1
574,1,2014-08-04,11930,756,1,1,0,1
576,1,2014-08-04,10514,1264,1,1,0,1
723,1,2014-08-04,9464,649,1,1,0,1
840,1,2014-08-04,10389,1367,1,1,0,1
905,1,2014-08-04,10141,1412,1,1,0,1
4,7,2014-08-03,0,0,0,0,0,0
352,7,2014-08-03,0,0,0,0,0,0
416,7,2014-08-03,0,0,0,0,0,0
458,7,2014-08-03,0,0,0,0,0,1
511,7,2014-08-03,0,0,0,0,0,1
574,7,2014-08-03,0,0,0,0,0,0
576,7,2014-08-03,0,0,0,0,0,0
723,7,2014-08-03,0,0,0,0,0,1
840,7,2014-08-03,0,0,0,0,0,1
905,7,2014-08-03,0,0,0,0,0,0
4,6,2014-08-02,10071,1337,1,0,0,0
352,6,2014-08-02,5738,575,1,0,0,0
416,6,2014-08-02,8994,1173,1,0,0,0
458,6,2014-08-02,9376,822,1,0,0,1
511,6,2014-08-02,5850,801,1,0,0,1
574,6,2014-08-02,8458,682,1,0,0,0
576,6,2014-08-02,6308,920,1,0,0,0
723,6,2014-08-02,6868,592,1,0,0,1
840,6,2014-08-02,4563,737,1,0,0,1
905,6,2014-08-02,5665,877,1,0,0,0
4,5,2014-08-01,11112,1354,1,1,0,1
352,5,2014-08-01,7436,678,1,1,0,1
416,5,2014-08-01,10522,1275,1,1,0,1
458,5,2014-08-01,9375,769,1,1,0,1
511,5,2014-08-01,5975,832,1,1,0,1
574,5,2014-08-01,10958,764,1,1,0,1
576,5,2014-08-01,8737,1085,1,1,0,1
723,5,2014-08-01,7577,592,1,1,0,1
840,5,2014-08-01,9346,1343,1,1,0,1
905,5,2014-08-01,7543,1120,1,1,0,1
4,4,2014-07-31,12533,1451,1,1,0,1
352,4,2014-07-31,8678,721,1,1,0,1
416,4,2014-07-31,12424,1494,1,1,0,1
458,4,2014-07-31,8938,764,1,1,0,0
511,4,2014-07-31,6474,885,1,1,0,1
574,4,2014-07-31,11092,731,1,1,0,1
576,4,2014-07-31,9873,1152,1,1,0,1
723,4,2014-07-31,10479,707,1,1,0,0
840,4,2014-07-31,9770,1325,1,1,0,1
905,4,2014-07-31,8701,1268,1,1,0,1
4,3,2014-07-30,10032,1288,1,1,0,1
352,3,2014-07-30,6846,600,1,1,0,1
416,3,2014-07-30,11502,1316,1,1,0,1
458,3,2014-07-30,7848,635,1,1,0,1
511,3,2014-07-30,5845,802,1,1,0,0
574,3,2014-07-30,10527,688,1,1,0,0
576,3,2014-07-30,8620,962,1,1,0,1
723,3,2014-07-30,9519,644,1,1,0,1
840,3,2014-07-30,8894,1206,1,1,0,0
905,3,2014-07-30,8011,1164,1,1,0,1
4,2,2014-07-29,9808,1311,1,1,0,1
352,2,2014-07-29,5931,532,1,1,0,1
416,2,2014-07-29,11290,1309,1,1,0,1
458,2,2014-07-29,8292,696,1,1,0,1
511,2,2014-07-29,5791,802,1,1,0,0
574,2,2014-07-29,12129,836,1,1,0,0
576,2,2014-07-29,6689,847,1,1,0,1
723,2,2014-07-29,8431,584,1,1,0,1
840,2,2014-07-29,9006,1220,1,1,0,0
905,2,2014-07-29,7688,1169,1,1,0,1
4,1,2014-07-28,11033,1379,1,1,0,1
352,1,2014-07-28,7533,655,1,1,0,1
416,1,2014-07-28,13799,1498,1,1,0,1
458,1,2014-07-28,9146,752,1,1,0,1
511,1,2014-07-28,7035,914,1,1,0,0
574,1,2014-07-28,13205,858,1,1,0,0
576,1,2014-07-28,8658,1031,1,1,0,1
723,1,2014-07-28,10611,722,1,1,0,1
840,1,2014-07-28,9929,1356,1,1,0,0
905,1,2014-07-28,9356,1236,1,1,0,1
4,7,2014-07-27,0,0,0,0,0,0
352,7,2014-07-27,0,0,0,0,0,0
416,7,2014-07-27,0,0,0,0,0,0
458,7,2014-07-27,0,0,0,0,0,0
511,7,2014-07-27,0,0,0,0,0,0
574,7,2014-07-27,0,0,0,0,0,0
576,7,2014-07-27,0,0,0,0,0,0
723,7,2014-07-27,0,0,0,0,0,0
840,7,2014-07-27,0,0,0,0,0,0
905,7,2014-07-27,0,0,0,0,0,0
4,6,2014-07-26,8805,1170,1,0,0,0
352,6,2014-07-26,5774,576,1,0,0,0
416,6,2014-07-26,9116,1223,1,0,0,0
458,6,2014-07-26,9909,859,1,0,0,0
511,6,2014-07-26,5406,788,1,0,0,0
574,6,2014-07-26,8824,682,1,0,0,0
576,6,2014-07-26,5615,851,1,0,0,0
723,6,2014-07-26,7934,644,1,0,0,0
840,6,2014-07-26,4156,635,1,0,0,0
905,6,2014-07-26,4934,866,1,0,0,0
4,5,2014-07-25,7655,1046,1,0,0,1
352,5,2014-07-25,5585,566,1,0,0,1
416,5,2014-07-25,7986,1073,1,0,0,1
458,5,2014-07-25,6769,614,1,0,0,0
511,5,2014-07-25,5486,795,1,0,0,0
574,5,2014-07-25,7484,580,1,0,0,0
576,5,2014-07-25,4545,697,1,0,0,1
723,5,2014-07-25,7070,563,1,0,0,0
840,5,2014-07-25,6047,952,1,0,0,0
905,5,2014-07-25,4885,861,1,0,0,1
4,4,2014-07-24,7355,1034,1,0,0,1
352,4,2014-07-24,4831,510,1,0,0,1
416,4,2014-07-24,8458,1144,1,0,0,1
458,4,2014-07-24,6956,603,1,0,0,0
511,4,2014-07-24,4757,763,1,0,0,0
574,4,2014-07-24,7609,581,1,0,0,0
576,4,2014-07-24,4273,695,1,0,0,1
723,4,2014-07-24,7009,566,1,0,0,0
840,4,2014-07-24,6711,1086,1,0,0,0
905,4,2014-07-24,5123,884,1,0,0,1
4,3,2014-07-23,6514,950,1,0,0,1
352,3,2014-07-23,4601,475,1,0,0,1
416,3,2014-07-23,7756,1094,1,0,0,1
458,3,2014-07-23,6456,618,1,0,0,0
511,3,2014-07-23,4745,717,1,0,0,0
574,3,2014-07-23,6441,543,1,0,0,0
576,3,2014-07-23,4672,696,1,0,0,1
723,3,2014-07-23,6311,530,1,0,0,0
840,3,2014-07-23,6244,1054,1,0,0,0
905,3,2014-07-23,5010,869,1,0,0,1
4,2,2014-07-22,7589,1076,1,0,0,1
352,2,2014-07-22,4572,483,1,0,0,1
416,2,2014-07-22,8616,1143,1,0,0,1
458,2,2014-07-22,6803,618,1,0,0,0
511,2,2014-07-22,5115,795,1,0,0,0
574,2,2014-07-22,7131,560,1,0,0,0
576,2,2014-07-22,4618,713,1,0,0,1
723,2,2014-07-22,5312,467,1,0,0,0
840,2,2014-07-22,7025,1133,1,0,0,0
905,2,2014-07-22,5655,968,1,0,0,1
4,1,2014-07-21,8649,1242,1,0,0,1
352,1,2014-07-21,5097,558,1,0,0,1
416,1,2014-07-21,9696,1253,1,0,0,1
458,1,2014-07-21,7772,673,1,0,0,0
511,1,2014-07-21,5734,866,1,0,0,0
574,1,2014-07-21,8794,673,1,0,0,0
576,1,2014-07-21,5787,807,1,0,0,1
723,1,2014-07-21,6719,576,1,0,0,0
840,1,2014-07-21,6635,1122,1,0,0,0
905,1,2014-07-21,5687,903,1,0,0,1
4,7,2014-07-20,0,0,0,0,0,0
352,7,2014-07-20,0,0,0,0,0,0
416,7,2014-07-20,0,0,0,0,0,0
458,7,2014-07-20,0,0,0,0,0,0
511,7,2014-07-20,0,0,0,0,0,0
574,7,2014-07-20,0,0,0,0,0,0
576,7,2014-07-20,0,0,0,0,0,0
723,7,2014-07-20,0,0,0,0,0,0
840,7,2014-07-20,0,0,0,0,0,0
905,7,2014-07-20,0,0,0,0,0,0
4,6,2014-07-19,8840,1171,1,0,0,0
352,6,2014-07-19,5622,550,1,0,0,0
416,6,2014-07-19,7616,1043,1,0,0,0
458,6,2014-07-19,9197,808,1,0,0,0
511,6,2014-07-19,5068,750,1,0,0,0
574,6,2014-07-19,7035,598,1,0,0,0
576,6,2014-07-19,5267,761,1,0,0,0
723,6,2014-07-19,7294,620,1,0,0,0
840,6,2014-07-19,3883,641,1,0,0,0
905,6,2014-07-19,4906,772,1,0,0,0
4,5,2014-07-18,9353,1268,1,1,0,1
352,5,2014-07-18,6968,672,1,1,0,1
416,5,2014-07-18,10253,1263,1,1,0,1
458,5,2014-07-18,9512,799,1,1,0,0
511,5,2014-07-18,5734,804,1,1,0,0
574,5,2014-07-18,9844,707,1,1,0,0
576,5,2014-07-18,6509,953,1,1,0,1
723,5,2014-07-18,8255,592,1,1,0,0
840,5,2014-07-18,7657,1177,1,1,0,0
905,5,2014-07-18,5936,958,1,1,0,1
4,4,2014-07-17,10045,1295,1,1,0,1
352,4,2014-07-17,6274,592,1,1,0,1
416,4,2014-07-17,11860,1385,1,1,0,1
458,4,2014-07-17,8669,722,1,1,0,0
511,4,2014-07-17,5583,797,1,1,0,0
574,4,2014-07-17,8807,650,1,1,0,0
576,4,2014-07-17,7400,930,1,1,0,1
723,4,2014-07-17,7777,601,1,1,0,0
840,4,2014-07-17,7580,1117,1,1,0,0
905,4,2014-07-17,6797,1051,1,1,0,1
4,3,2014-07-16,10720,1322,1,1,0,1
352,3,2014-07-16,6737,611,1,1,0,1
416,3,2014-07-16,11266,1389,1,1,0,1
458,3,2014-07-16,8707,677,1,1,0,0
511,3,2014-07-16,5462,804,1,1,0,0
574,3,2014-07-16,9764,674,1,1,0,0
576,3,2014-07-16,7155,952,1,1,0,1
723,3,2014-07-16,7459,587,1,1,0,0
840,3,2014-07-16,8429,1174,1,1,0,0
905,3,2014-07-16,6615,1038,1,1,0,1
4,2,2014-07-15,10719,1333,1,1,0,1
352,2,2014-07-15,6423,598,1,1,0,1
416,2,2014-07-15,12186,1416,1,1,0,1
458,2,2014-07-15,8530,710,1,1,0,0
511,2,2014-07-15,5981,807,1,1,0,0
574,2,2014-07-15,9304,655,1,1,0,0
576,2,2014-07-15,8403,966,1,1,0,1
723,2,2014-07-15,8016,605,1,1,0,0
840,2,2014-07-15,9005,1266,1,1,0,0
905,2,2014-07-15,8408,1169,1,1,0,1
4,1,2014-07-14,12949,1562,1,1,0,1
352,1,2014-07-14,7291,634,1,1,0,1
416,1,2014-07-14,15339,1626,1,1,0,1
